ville,date_extraction,date_observation,temperature,temp_min,temp_max,humidite,pression,vent_vitesse,vent_direction,precipitation,description,latitude,longitude
New York,2025-07-01,2021-01-01,2.5,0.8,4.0,67.8,1028.9,15.5,42.1,15.334,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-01-02,5.8,2.5,10.8,74.0,1012.4,25.5,310.2,2.385,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-01-03,2.5,1.5,3.3,80.7,1017.0,24.1,40.2,5.069,"Snow, Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-01-04,3.6,1.9,6.1,76.6,1014.6,17.3,7.6,0.854,"Snow, Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-01-05,3.8,3.0,5.0,68.7,1013.1,15.2,3.7,0.0,Overcast,40.7146,-74.0071
New York,2025-07-01,2021-01-06,3.0,2.0,4.9,63.7,1015.0,28.8,311.2,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-01-07,1.9,-0.3,5.4,54.9,1018.5,22.8,320.3,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-01-08,0.2,-1.9,3.2,59.2,1015.3,20.5,349.6,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-01-09,-0.2,-3.5,2.5,49.9,1012.2,25.9,355.9,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-01-10,1.5,-1.3,5.3,50.5,1021.8,17.3,342.7,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-01-11,0.5,-1.9,3.0,62.6,1024.9,10.7,343.9,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-01-12,3.2,0.4,6.8,55.7,1019.5,12.0,313.5,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-01-13,4.1,2.1,6.3,53.2,1016.0,19.9,255.0,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-01-14,6.2,3.7,9.6,59.6,1010.4,9.8,0.5,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-01-15,5.3,2.8,8.0,80.1,1013.2,21.5,65.6,7.928,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-01-16,6.0,3.6,8.2,76.5,998.1,29.9,315.1,21.614,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-01-17,4.7,2.3,7.0,53.0,1002.8,29.4,255.5,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-01-18,5.1,3.5,7.1,54.8,1007.5,21.9,264.1,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-01-19,3.4,1.9,6.0,53.6,1017.0,26.5,261.7,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-01-20,1.8,-2.5,4.1,49.5,1014.3,28.4,294.5,0.468,"Snow, Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-01-21,1.3,-2.9,5.9,48.8,1008.5,21.3,236.8,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-01-22,4.9,2.5,7.0,46.3,1006.0,23.7,271.0,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-01-23,-1.0,-4.0,2.5,37.9,1017.1,31.8,301.6,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-01-24,-2.6,-5.4,0.4,38.8,1021.1,31.8,303.7,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-01-25,-0.8,-4.5,3.4,43.3,1019.5,20.0,329.3,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-01-26,0.9,0.0,1.5,66.8,1014.8,17.4,54.3,2.657,"Snow, Rain, Overcast",40.7146,-74.0071
New York,2025-07-01,2021-01-27,1.6,0.1,2.9,69.9,1015.7,21.8,319.7,0.185,"Snow, Rain, Overcast",40.7146,-74.0071
New York,2025-07-01,2021-01-28,-1.8,-6.2,0.8,46.9,1018.5,35.8,315.5,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-01-29,-6.2,-8.9,-3.5,41.7,1019.8,43.3,304.1,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-01-30,-4.4,-8.0,0.4,44.0,1025.0,24.1,303.2,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-01-31,-4.9,-6.5,-2.6,60.7,1025.3,27.5,35.8,1.951,"Snow, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-02-01,-1.6,-5.4,0.6,90.2,1009.9,35.2,39.7,39.943,"Snow, Rain, Overcast",40.7146,-74.0071
New York,2025-07-01,2021-02-02,0.0,-1.1,0.8,84.2,996.9,32.4,353.9,3.299,"Snow, Rain, Overcast",40.7146,-74.0071
New York,2025-07-01,2021-02-03,0.4,-1.5,3.0,66.3,999.6,24.7,310.4,0.265,"Snow, Rain, Overcast",40.7146,-74.0071
New York,2025-07-01,2021-02-04,2.4,-0.5,5.8,52.6,1009.8,22.3,290.5,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-02-05,5.2,2.8,8.2,60.6,1006.1,21.3,223.9,1.838,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-02-06,3.9,0.8,6.8,38.1,1015.6,28.3,255.1,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-02-07,0.9,-2.5,3.8,70.3,1014.9,24.6,6.6,8.906,"Snow, Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-02-08,-4.6,-8.1,-1.5,48.2,1027.9,22.6,286.3,0.273,Snow,40.7146,-74.0071
New York,2025-07-01,2021-02-09,-1.2,-2.8,0.5,74.1,1023.9,15.8,12.7,0.067,"Snow, Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-02-10,-0.9,-3.3,1.8,55.2,1025.9,13.0,321.0,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-02-11,-1.8,-3.4,0.1,66.0,1024.6,18.4,11.7,2.96,"Snow, Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-02-12,-3.4,-6.6,-1.2,39.1,1026.8,18.0,6.0,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-02-13,-2.5,-3.9,-1.4,42.3,1025.4,18.4,35.5,0.0,Overcast,40.7146,-74.0071
New York,2025-07-01,2021-02-14,0.1,-2.6,3.0,70.8,1023.4,16.0,15.0,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-02-15,0.6,-0.5,1.5,73.7,1021.8,16.4,26.5,0.485,"Snow, Rain, Overcast",40.7146,-74.0071
New York,2025-07-01,2021-02-16,4.9,1.1,10.8,74.8,1006.1,27.8,273.6,21.826,"Snow, Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-02-17,-1.7,-5.4,1.2,39.1,1026.2,27.7,311.4,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-02-18,-2.5,-4.2,-1.3,69.3,1028.6,22.8,37.8,10.843,"Snow, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-02-19,-0.8,-2.3,0.7,86.8,1019.8,24.1,28.0,3.357,"Snow, Rain, Overcast",40.7146,-74.0071
New York,2025-07-01,2021-02-20,-0.4,-2.6,1.3,57.7,1019.4,23.9,299.9,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-02-21,-0.9,-4.3,2.5,49.2,1031.3,17.7,285.2,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-02-22,1.5,-0.2,3.7,70.6,1017.2,24.7,232.4,13.599,"Snow, Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-02-23,4.6,2.3,7.3,65.0,1005.7,22.4,259.0,0.252,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-02-24,7.9,4.2,11.6,52.3,1013.6,22.6,220.9,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-02-25,7.3,4.6,10.0,38.2,1017.4,29.3,293.0,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-02-26,4.3,1.0,7.3,40.9,1029.6,13.6,253.6,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-02-27,6.7,3.5,10.1,80.8,1021.8,16.8,224.8,10.342,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-02-28,6.0,5.3,6.9,74.7,1022.5,15.9,70.7,5.85,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-03-01,5.8,1.8,8.8,70.6,1006.4,39.4,302.3,4.998,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-03-02,-1.9,-5.8,0.5,31.3,1019.6,37.4,294.7,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-03-03,5.5,0.0,10.8,37.5,1012.4,19.6,253.0,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-03-04,4.0,-1.8,6.8,44.1,1010.1,34.4,301.0,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-03-05,-0.7,-4.7,2.6,31.3,1011.8,33.5,294.9,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-03-06,0.1,-1.5,1.2,42.2,1018.0,30.6,300.5,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-03-07,1.0,-1.6,4.7,39.8,1026.0,20.5,307.8,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-03-08,1.8,-3.0,6.4,34.1,1029.6,19.0,298.6,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-03-09,10.8,5.4,17.2,29.0,1026.7,22.1,273.6,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-03-10,8.2,4.8,12.0,57.0,1032.2,18.2,110.2,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-03-11,13.8,7.0,21.4,59.2,1023.1,17.9,183.5,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-03-12,16.6,12.6,19.8,31.8,1017.4,24.9,279.6,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-03-13,6.2,0.8,11.7,24.9,1022.0,35.4,295.0,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-03-14,6.7,0.8,10.9,28.6,1015.9,50.0,295.0,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-03-15,-0.2,-4.2,3.5,23.1,1025.4,46.2,317.6,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-03-16,0.5,-1.5,2.6,39.9,1025.4,15.3,71.3,0.048,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-03-17,4.7,1.2,8.0,71.6,1021.5,14.0,59.0,0.0,Overcast,40.7146,-74.0071
New York,2025-07-01,2021-03-18,7.1,6.4,7.8,85.4,1013.9,27.9,42.3,14.621,"Rain, Overcast",40.7146,-74.0071
New York,2025-07-01,2021-03-19,3.4,-0.3,6.3,37.0,1020.8,34.8,12.2,2.413,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-03-20,7.1,0.7,14.7,31.3,1033.1,12.1,327.3,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-03-21,10.5,4.9,16.7,34.3,1033.3,13.7,72.2,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-03-22,9.6,5.1,15.5,55.0,1029.2,15.1,77.5,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-03-23,10.8,5.7,17.2,68.4,1025.4,13.6,63.0,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-03-24,10.0,8.0,12.2,82.7,1021.1,14.9,65.5,33.048,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-03-25,13.6,9.6,19.2,85.4,1017.1,15.6,298.6,0.386,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-03-26,17.3,11.2,27.5,65.2,1008.2,43.1,224.2,3.712,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-03-27,14.1,10.5,19.8,50.3,1018.9,23.2,237.0,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-03-28,12.3,9.3,15.3,82.3,1008.2,23.7,105.8,17.542,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-03-29,9.9,7.4,12.9,36.8,1014.1,33.2,252.6,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-03-30,10.3,5.4,15.3,45.6,1027.5,24.9,125.4,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-03-31,13.8,9.9,18.8,78.3,1018.2,25.8,134.3,7.511,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-04-01,8.1,4.4,14.2,62.5,1010.3,36.8,275.4,2.0,"Rain, Overcast",40.7146,-74.0071
New York,2025-07-01,2021-04-02,1.6,-1.8,3.9,39.6,1021.1,31.0,284.6,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-04-03,5.6,0.1,11.8,27.6,1025.6,17.4,281.4,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-04-04,11.9,7.7,17.9,33.0,1018.3,17.2,304.5,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-04-05,14.2,8.9,19.8,27.2,1013.8,33.8,290.7,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-04-06,14.4,8.5,20.7,22.6,1013.9,24.9,311.1,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-04-07,14.9,10.8,21.7,36.8,1015.3,12.0,39.2,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-04-08,14.3,9.6,20.3,52.2,1018.9,15.9,123.4,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-04-09,10.9,9.3,14.0,75.0,1021.0,16.9,119.3,0.233,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-04-10,14.3,10.4,19.2,74.1,1014.9,14.2,108.5,0.184,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-04-11,12.0,8.9,13.0,93.0,1004.0,21.5,29.7,12.059,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-04-12,8.6,7.4,10.5,80.1,1008.4,23.5,23.4,10.811,"Rain, Overcast",40.7146,-74.0071
New York,2025-07-01,2021-04-13,12.0,6.7,17.9,61.5,1016.4,14.9,8.0,3.257,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-04-14,15.0,9.2,21.6,59.7,1015.6,24.3,234.2,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-04-15,11.5,8.5,15.0,84.0,1006.9,20.5,29.7,19.725,"Rain, Overcast",40.7146,-74.0071
New York,2025-07-01,2021-04-16,8.0,5.1,10.8,68.1,1004.1,25.4,285.5,0.986,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-04-17,9.6,6.3,12.6,58.2,1007.8,16.3,309.8,0.0,Overcast,40.7146,-74.0071
New York,2025-07-01,2021-04-18,12.9,9.3,16.3,48.6,1009.9,12.5,266.7,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-04-19,14.7,11.3,17.5,46.3,1010.4,16.4,163.4,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-04-20,17.2,11.3,24.0,46.2,1012.0,27.3,217.0,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-04-21,13.1,4.7,20.0,52.4,1005.9,35.2,239.7,3.283,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-04-22,5.7,2.6,8.7,36.6,1010.4,31.6,272.7,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-04-23,11.1,4.3,17.7,30.1,1014.6,27.3,292.5,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-04-24,16.0,11.1,21.6,30.6,1014.4,17.5,237.6,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-04-25,13.4,9.7,17.1,63.6,1007.1,18.4,353.0,14.058,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-04-26,11.0,5.4,15.7,35.2,1015.3,30.4,316.4,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-04-27,12.6,8.6,16.8,32.5,1017.3,15.1,126.8,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-04-28,18.1,11.3,28.7,56.3,1010.3,20.9,53.3,0.776,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-04-29,19.7,15.7,23.5,70.7,1004.8,21.7,234.7,0.404,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-04-30,17.5,10.7,21.9,47.2,998.1,34.0,293.4,0.653,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-05-01,12.0,6.4,18.1,36.4,1010.4,35.3,304.4,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-05-02,19.8,14.0,27.8,34.6,1007.5,25.6,236.6,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-05-03,16.0,12.1,18.2,65.5,1010.2,17.4,59.7,4.893,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-05-04,15.3,11.3,21.4,80.2,1007.0,18.9,79.2,14.612,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-05-05,12.9,11.7,16.4,86.4,1006.6,25.8,39.7,7.697,"Rain, Overcast",40.7146,-74.0071
New York,2025-07-01,2021-05-06,14.5,10.3,19.0,44.0,1012.6,28.8,316.7,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-05-07,13.9,10.0,17.7,43.1,1012.5,14.6,73.8,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-05-08,10.9,10.1,12.0,66.5,1011.4,16.2,96.1,1.715,"Rain, Overcast",40.7146,-74.0071
New York,2025-07-01,2021-05-09,11.2,8.2,17.3,68.0,1015.8,20.5,260.7,9.858,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-05-10,11.9,8.6,15.3,70.6,1011.5,18.0,345.9,2.22,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-05-11,14.3,10.4,18.8,42.8,1016.5,23.5,297.3,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-05-12,14.2,8.5,19.5,36.8,1020.5,32.1,323.9,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-05-13,16.4,11.0,21.5,32.6,1022.3,16.3,321.7,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-05-14,18.4,11.6,24.3,31.9,1022.4,16.1,223.3,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-05-15,19.7,13.4,25.4,30.3,1023.1,23.1,185.7,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-05-16,19.4,16.7,24.1,38.3,1023.9,21.2,241.9,0.185,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-05-17,19.5,13.8,25.4,43.8,1024.9,16.2,219.3,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-05-18,22.3,15.9,27.7,36.2,1025.0,16.5,256.4,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-05-19,24.2,18.9,29.8,36.4,1025.2,19.9,332.9,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-05-20,19.7,16.4,23.8,37.5,1030.9,14.3,138.9,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-05-21,20.2,15.1,25.6,45.5,1031.4,20.5,158.5,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-05-22,25.3,18.7,31.6,47.2,1021.5,21.2,304.3,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-05-23,26.8,22.9,31.2,49.7,1013.6,26.0,314.6,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-05-24,17.4,15.3,20.9,46.8,1024.4,18.9,107.3,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-05-25,18.7,14.8,23.0,55.7,1023.4,22.8,196.6,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-05-26,23.4,18.5,30.0,68.6,1015.7,22.8,212.7,0.733,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-05-27,23.2,19.4,27.9,54.9,1013.6,21.5,311.5,1.632,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-05-28,15.8,10.7,20.1,55.5,1016.3,34.4,58.1,22.858,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-05-29,9.7,8.7,10.5,83.9,1016.1,33.5,44.8,19.4,"Rain, Overcast",40.7146,-74.0071
New York,2025-07-01,2021-05-30,9.8,8.5,11.0,86.5,1020.7,22.8,30.7,23.489,"Rain, Overcast",40.7146,-74.0071
New York,2025-07-01,2021-05-31,14.5,9.7,21.3,69.7,1022.1,16.8,322.5,0.821,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-06-01,19.2,13.6,24.6,58.6,1023.8,13.8,257.2,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-06-02,19.9,16.7,23.7,59.4,1023.1,18.1,176.1,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-06-03,19.0,15.9,23.2,83.9,1017.3,10.3,75.0,8.552,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-06-04,21.5,18.7,25.5,83.5,1012.6,14.2,227.8,8.231,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-06-05,25.8,18.8,32.5,61.1,1013.0,21.4,240.9,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-06-06,29.1,24.4,33.5,48.4,1016.2,18.0,224.0,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-06-07,28.0,24.6,33.1,63.3,1017.8,21.7,195.8,1.268,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-06-08,26.6,22.6,32.0,73.4,1016.8,15.0,200.4,18.948,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-06-09,27.0,22.7,32.2,69.7,1014.8,12.5,311.2,2.323,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-06-10,24.7,19.5,27.7,49.5,1016.0,22.8,77.5,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-06-11,18.8,17.0,20.4,62.7,1015.3,13.6,68.2,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-06-12,19.0,17.5,20.8,70.5,1011.3,17.7,65.9,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-06-13,19.9,16.7,24.0,66.5,1012.9,14.3,192.7,0.185,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-06-14,20.4,18.6,22.9,77.9,1010.2,13.9,129.7,4.322,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-06-15,22.6,19.6,26.8,65.1,1007.2,17.8,297.1,0.451,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-06-16,21.2,17.4,24.7,44.7,1010.5,18.9,317.5,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-06-17,21.0,14.9,25.0,32.2,1014.8,13.4,313.4,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-06-18,23.9,17.4,28.9,39.4,1014.7,21.6,228.8,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-06-19,24.6,19.2,31.5,62.6,1008.4,19.7,250.4,2.973,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-06-20,25.2,19.5,29.9,62.4,1008.9,18.7,250.7,0.041,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-06-21,26.9,23.8,29.7,70.2,1005.3,22.8,177.5,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-06-22,21.3,16.4,26.3,75.6,1006.4,21.0,295.2,5.543,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-06-23,19.0,13.5,24.1,49.1,1020.7,16.6,315.6,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-06-24,20.5,16.2,24.7,53.2,1027.5,19.9,124.5,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-06-25,21.3,17.7,26.7,64.5,1025.4,20.7,90.8,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-06-26,24.7,20.7,28.0,76.1,1023.1,23.4,176.9,0.903,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-06-27,27.2,23.5,31.6,69.9,1021.2,25.2,199.7,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-06-28,29.2,24.6,33.8,62.9,1021.9,23.4,216.5,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-06-29,30.9,26.4,35.3,56.7,1021.2,18.5,231.8,0.0,Clear,40.7146,-74.0071
New York,2025-07-01,2021-06-30,31.2,24.0,36.6,55.6,1015.1,27.7,249.4,15.836,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-07-01,24.7,23.0,28.7,80.7,1010.7,22.4,296.8,20.746,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-07-02,22.5,18.2,25.0,83.0,1006.8,22.8,105.7,20.08,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-07-03,17.4,16.3,18.9,83.1,1008.9,23.4,47.7,7.708,"Rain, Overcast",40.7146,-74.0071
New York,2025-07-01,2021-07-04,20.8,16.3,25.7,70.4,1012.0,16.6,97.3,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-07-05,24.2,19.3,28.0,70.4,1016.5,22.8,133.1,0.0,Partially cloudy,40.7146,-74.0071
New York,2025-07-01,2021-07-06,27.0,22.5,33.9,65.3,1014.6,23.8,238.7,12.044,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-07-07,28.1,22.6,33.3,67.5,1013.7,12.3,247.7,0.048,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-07-08,25.5,23.2,29.3,76.5,1014.5,19.5,64.9,41.199,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-07-09,25.1,22.3,30.0,78.4,1009.5,30.1,357.6,47.129,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-07-10,23.2,20.8,27.4,80.0,1014.3,13.0,30.8,6.506,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-07-11,23.5,21.9,26.3,81.8,1018.5,22.6,127.9,0.185,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-07-12,25.3,22.6,29.3,83.5,1019.0,20.6,55.9,28.473,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-07-13,22.0,20.9,22.7,87.1,1023.1,15.6,64.5,0.115,"Rain, Overcast",40.7146,-74.0071
New York,2025-07-01,2021-07-14,25.0,21.3,31.0,78.2,1020.6,14.4,17.6,0.209,"Rain, Partially cloudy",40.7146,-74.0071
New York,2025-07-01,2021-07-15,27.7,23.7,31.5,65.0,1018.1,13.0,157.2,0.0,Partially cloudy,40.7146,-74.0071
