ville,date_extraction,date_observation,temperature,temp_min,temp_max,humidite,pression,vent_vitesse,vent_direction,precipitation,description,latitude,longitude
Tokyo,2025-07-03,2021-01-01,5.3,-0.6,9.6,40.5,1012.9,16.3,357.1,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-01-02,5.0,0.4,9.7,53.1,1015.7,27.0,14.8,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-01-03,3.9,0.4,7.8,54.2,1021.8,10.7,22.8,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-01-04,5.9,2.0,10.2,54.1,1023.1,12.3,306.0,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-01-05,6.2,3.5,9.1,66.7,1018.8,17.5,12.7,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-01-06,5.5,4.7,6.7,73.7,1013.6,24.2,19.7,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-01-07,6.7,2.6,12.1,47.8,1003.6,46.0,251.9,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-01-08,2.7,-1.1,5.9,40.5,1007.3,19.5,358.2,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-01-09,2.9,-1.1,8.1,31.5,1009.0,14.8,273.4,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-01-10,2.5,-1.9,7.8,43.4,1015.9,14.4,321.0,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-01-11,2.3,-0.7,6.1,47.1,1022.6,11.0,349.8,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-01-12,3.5,1.7,5.3,66.1,1016.0,14.5,330.7,0.144,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-01-13,5.6,-0.3,11.8,65.3,1014.1,10.9,263.0,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-01-14,7.9,1.6,14.5,55.3,1017.4,12.8,294.0,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-01-15,6.6,5.3,7.5,66.7,1022.6,12.9,341.0,0.035,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-01-16,10.0,4.6,18.3,62.5,1012.0,20.4,292.1,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-01-17,6.2,4.5,7.8,51.5,1015.0,12.7,2.1,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-01-18,4.3,1.1,7.9,67.1,1013.5,16.9,296.7,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-01-19,4.6,1.1,9.0,39.9,1016.7,20.6,317.4,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-01-20,3.8,0.6,9.1,40.4,1028.4,20.2,339.4,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-01-21,4.7,0.0,10.1,53.2,1025.6,9.3,322.2,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-01-22,8.4,1.9,15.1,48.5,1017.9,9.2,356.1,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-01-23,6.7,2.9,10.0,83.3,1021.0,16.7,6.7,14.968,"Rain, Overcast",35.6841,139.809
Tokyo,2025-07-03,2021-01-24,4.3,2.4,6.4,95.2,1021.1,16.8,335.7,14.039,"Rain, Overcast",35.6841,139.809
Tokyo,2025-07-03,2021-01-25,7.6,3.9,12.7,74.7,1025.5,9.7,2.3,2.989,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-01-26,7.5,3.2,11.1,72.8,1024.3,10.9,337.6,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-01-27,10.3,6.4,15.7,68.9,1012.8,18.5,338.1,1.121,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-01-28,4.7,1.4,7.8,75.7,1013.2,14.7,351.4,8.85,"Snow, Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-01-29,5.4,1.7,9.9,55.9,1003.5,22.1,316.1,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-01-30,4.1,1.1,8.6,35.8,1017.2,20.3,320.1,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-01-31,5.3,0.2,11.2,42.1,1024.8,18.2,324.7,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-02-01,6.8,2.2,13.3,55.7,1024.1,20.5,239.2,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-02-02,9.3,4.7,14.8,68.3,1007.3,24.0,316.6,11.972,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-02-03,6.2,1.7,11.1,42.3,1014.4,11.1,340.8,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-02-04,7.0,1.6,12.3,41.6,1013.5,21.2,258.0,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-02-05,7.0,2.6,10.8,51.7,1018.2,14.5,287.3,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-02-06,8.9,4.5,13.9,55.9,1013.3,9.5,338.2,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-02-07,10.0,5.2,15.8,49.7,1010.3,15.5,314.1,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-02-08,6.3,3.3,10.1,40.9,1011.0,16.6,330.9,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-02-09,4.7,1.3,9.5,32.7,1017.3,27.0,318.0,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-02-10,6.7,2.0,11.6,46.2,1017.7,12.8,277.2,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-02-11,8.7,3.6,13.0,45.8,1019.8,36.8,325.3,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-02-12,8.2,5.1,11.7,57.6,1027.4,16.5,31.8,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-02-13,10.1,5.7,14.2,66.1,1027.7,20.7,141.2,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-02-14,12.1,7.1,17.4,64.4,1021.0,24.0,169.0,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-02-15,11.5,9.0,13.3,91.1,997.0,27.4,294.9,74.062,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-02-16,10.9,6.7,15.7,38.8,998.5,29.6,276.9,0.009,Rain,35.6841,139.809
Tokyo,2025-07-03,2021-02-17,7.8,3.3,12.6,37.0,998.1,22.3,254.5,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-02-18,4.3,-0.3,9.0,34.3,1004.6,17.9,273.3,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-02-19,6.8,1.5,12.0,40.7,1012.5,34.5,239.0,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-02-20,10.6,2.6,16.9,48.2,1008.3,40.4,234.3,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-02-21,13.7,7.1,18.6,58.1,1011.0,27.3,193.0,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-02-22,14.8,8.5,21.1,53.4,1009.1,22.2,204.4,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-02-23,11.4,5.8,14.9,39.5,1009.8,27.8,322.5,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-02-24,6.5,3.4,11.1,33.9,1019.8,20.5,329.9,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-02-25,6.4,2.0,11.1,44.2,1023.7,18.2,19.4,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-02-26,8.8,6.1,11.6,43.9,1020.4,18.3,336.6,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-02-27,5.8,3.1,9.1,37.0,1027.1,20.6,6.8,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-02-28,6.4,0.8,12.1,53.0,1033.7,14.8,174.5,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-03-01,11.5,4.9,18.1,63.0,1024.9,27.3,170.2,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-03-02,13.8,8.2,19.4,84.0,1009.0,33.5,201.3,9.935,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-03-03,7.5,4.2,10.8,42.6,1024.8,31.7,351.5,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-03-04,8.8,2.7,13.8,59.7,1031.9,14.7,110.4,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-03-05,11.8,8.9,16.6,76.7,1024.1,12.5,295.1,1.994,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-03-06,13.8,9.7,20.4,72.6,1017.7,18.3,6.3,1.019,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-03-07,8.0,6.1,10.3,55.3,1026.6,16.6,59.3,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-03-08,6.7,5.4,7.6,86.1,1024.7,14.7,5.0,5.991,"Rain, Overcast",35.6841,139.809
Tokyo,2025-07-03,2021-03-09,9.5,5.8,13.2,69.4,1024.2,12.8,54.2,0.007,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-03-10,12.1,7.8,19.3,47.7,1019.7,24.2,330.3,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-03-11,9.8,4.7,14.6,49.4,1027.7,16.3,152.3,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-03-12,12.6,8.2,17.0,63.2,1024.0,12.8,207.3,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-03-13,11.3,9.7,13.8,94.3,1009.3,23.0,346.2,35.848,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-03-14,12.6,8.5,17.2,47.7,1006.6,34.9,311.4,0.042,Rain,35.6841,139.809
Tokyo,2025-07-03,2021-03-15,12.8,8.3,18.6,35.0,1013.7,18.3,322.5,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-03-16,14.4,7.9,21.3,46.1,1009.2,22.6,235.7,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-03-17,13.9,9.6,19.1,38.8,1011.4,18.1,325.8,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-03-18,12.0,7.3,16.3,49.0,1018.2,16.4,116.2,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-03-19,13.0,9.7,16.8,57.8,1019.7,13.1,36.5,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-03-20,13.9,10.8,17.8,67.3,1020.1,12.7,75.6,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-03-21,16.7,13.2,19.6,94.9,1006.8,34.6,175.1,36.467,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-03-22,12.4,7.7,15.0,54.2,1007.1,20.5,335.2,0.505,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-03-23,10.7,5.7,15.0,46.7,1020.2,16.5,210.7,0.009,Rain,35.6841,139.809
Tokyo,2025-07-03,2021-03-24,13.6,7.1,19.6,60.5,1023.5,20.4,190.9,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-03-25,14.5,12.1,17.8,74.6,1018.6,18.3,185.4,0.484,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-03-26,14.5,10.5,20.6,44.7,1015.3,25.4,316.1,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-03-27,13.5,8.8,17.3,48.4,1022.3,18.2,149.5,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-03-28,16.5,14.6,18.2,79.1,1015.0,33.0,175.2,3.924,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-03-29,17.5,13.4,22.1,83.9,1003.3,22.4,163.5,38.524,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-03-30,17.7,14.4,22.5,76.8,1008.0,14.6,50.6,0.002,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-03-31,17.9,15.8,22.7,54.7,1011.3,20.2,94.7,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-04-01,16.6,14.1,20.6,60.3,1020.3,16.5,106.8,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-04-02,16.1,13.8,19.3,63.1,1027.2,14.7,48.1,0.002,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-04-03,16.9,12.6,20.8,62.6,1022.5,16.6,140.2,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-04-04,18.4,16.1,21.8,74.3,1011.7,29.2,193.0,7.23,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-04-05,13.3,9.2,17.1,89.6,1011.2,18.1,16.2,20.861,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-04-06,10.5,7.2,14.5,65.0,1019.5,20.2,31.7,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-04-07,13.2,8.6,19.0,59.6,1013.7,14.8,236.4,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-04-08,13.4,10.1,16.8,63.4,1013.5,18.5,165.7,2.858,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-04-09,11.9,7.6,16.1,48.3,1019.2,20.3,1.1,0.004,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-04-10,10.3,7.1,14.3,41.1,1029.9,18.1,65.6,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-04-11,12.5,7.5,17.9,56.7,1033.6,17.9,126.1,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-04-12,14.3,9.7,19.1,60.6,1031.8,20.4,141.3,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-04-13,15.5,12.2,18.3,78.2,1019.3,24.2,173.2,0.015,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-04-14,15.7,8.2,19.1,95.3,1006.4,21.8,118.4,22.122,"Rain, Overcast",35.6841,139.809
Tokyo,2025-07-03,2021-04-15,10.6,6.6,15.1,53.2,1021.0,18.2,98.4,1.944,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-04-16,13.5,8.2,18.0,64.1,1026.4,18.1,137.6,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-04-17,15.6,14.2,18.3,78.5,1017.1,20.6,142.6,8.542,"Rain, Overcast",35.6841,139.809
Tokyo,2025-07-03,2021-04-18,16.6,12.6,21.5,53.5,998.9,26.1,251.0,39.916,Rain,35.6841,139.809
Tokyo,2025-07-03,2021-04-19,15.8,11.6,20.3,39.3,1009.8,24.0,293.2,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-04-20,17.1,10.9,24.0,51.6,1014.8,20.5,180.5,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-04-21,19.0,14.2,24.1,37.4,1018.3,16.6,327.0,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-04-22,18.3,11.6,25.9,30.4,1018.8,27.1,350.3,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-04-23,13.8,9.3,19.3,52.2,1022.5,16.3,61.9,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-04-24,15.2,9.2,20.1,56.7,1020.4,14.8,159.5,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-04-25,17.0,13.3,22.3,60.0,1012.4,18.2,191.0,0.018,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-04-26,13.4,9.3,18.6,33.9,1017.8,18.6,15.1,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-04-27,14.4,8.6,18.6,53.4,1023.2,23.9,153.4,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-04-28,18.1,11.4,23.0,62.6,1019.1,22.5,203.0,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-04-29,17.2,16.3,18.4,89.7,1009.3,24.0,179.8,11.597,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-04-30,18.9,13.2,23.6,64.9,1001.1,24.2,204.8,28.006,Rain,35.6841,139.809
Tokyo,2025-07-03,2021-05-01,17.7,13.2,23.5,72.4,1005.3,27.6,168.9,7.022,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-05-02,16.5,13.2,21.8,67.3,999.4,26.2,282.2,1.477,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-05-03,16.3,11.9,21.8,41.8,1012.2,22.5,252.9,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-05-04,18.0,11.2,23.8,51.0,1016.8,18.2,151.2,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-05-05,18.3,14.9,21.1,71.1,1015.8,27.9,190.2,2.887,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-05-06,18.6,15.7,24.0,75.3,1016.3,16.5,127.4,3.539,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-05-07,17.5,15.4,20.1,82.3,1013.1,16.3,171.8,1.041,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-05-08,19.3,13.2,24.1,72.4,1005.4,16.7,178.9,0.009,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-05-09,23.0,18.8,27.8,56.2,1001.2,23.9,195.2,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-05-10,20.2,16.2,24.3,42.5,1009.3,19.9,234.6,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-05-11,17.7,15.4,19.8,57.8,1015.1,12.9,83.0,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-05-12,17.8,15.6,20.5,56.3,1020.9,18.0,105.3,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-05-13,16.2,14.7,17.7,92.7,1017.0,12.5,355.3,11.655,"Rain, Overcast",35.6841,139.809
Tokyo,2025-07-03,2021-05-14,20.7,16.3,25.7,78.0,1012.9,16.5,152.7,0.482,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-05-15,21.2,17.6,25.4,72.0,1017.7,25.9,156.8,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-05-16,20.0,18.5,21.5,81.1,1014.5,22.1,175.5,0.514,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-05-17,22.9,19.9,24.8,88.6,1003.8,31.7,186.8,0.484,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-05-18,20.8,16.9,22.5,89.1,1008.4,16.6,71.7,0.52,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-05-19,17.2,16.0,18.2,97.4,1011.5,14.6,33.2,8.055,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-05-20,19.0,16.4,21.8,92.3,1014.4,14.5,75.2,2.251,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-05-21,21.6,17.1,24.6,92.5,1005.0,28.7,196.8,5.098,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-05-22,20.1,17.7,23.1,82.0,1003.3,24.1,183.0,2.482,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-05-23,19.6,15.2,24.7,77.5,1006.9,18.3,152.6,6.008,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-05-24,22.0,16.9,27.1,65.6,1006.5,20.6,185.2,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-05-25,22.3,17.2,28.2,65.6,1001.6,27.3,177.8,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-05-26,21.0,17.6,25.3,61.1,1007.9,18.2,117.6,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-05-27,17.1,15.6,19.8,92.4,1005.7,18.2,185.0,33.302,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-05-28,20.3,15.2,25.1,76.4,1003.7,20.6,171.7,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-05-29,22.8,18.4,27.8,65.9,1000.7,24.0,196.9,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-05-30,21.3,18.2,25.3,71.6,1006.5,20.4,71.8,0.621,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-05-31,20.6,16.9,24.3,67.0,1012.5,22.0,140.0,0.025,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-01,20.0,15.2,24.8,74.8,1016.8,20.2,126.2,8.027,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-02,22.0,19.5,25.3,70.3,1018.4,16.5,164.1,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-06-03,22.1,18.4,26.0,71.6,1015.9,18.5,150.2,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-06-04,21.0,19.4,23.8,96.5,1002.3,33.3,166.2,23.995,"Rain, Overcast",35.6841,139.809
Tokyo,2025-07-03,2021-06-05,22.1,19.7,25.6,78.2,1003.6,22.2,125.6,0.003,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-06,21.7,19.7,23.5,82.7,1008.7,14.6,183.0,0.543,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-07,23.4,19.9,29.1,71.7,1013.5,12.9,186.6,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-06-08,24.7,19.2,30.9,64.8,1013.2,16.1,47.5,0.029,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-09,24.5,19.8,30.1,55.5,1015.8,18.3,129.6,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-06-10,24.0,19.1,29.6,63.7,1019.3,14.8,152.2,0.0,Clear,35.6841,139.809
Tokyo,2025-07-03,2021-06-11,23.7,20.8,28.1,68.3,1019.7,20.4,161.8,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-06-12,23.2,19.6,25.9,72.9,1017.0,20.5,162.7,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-06-13,24.3,21.6,27.3,68.9,1011.5,16.6,183.8,0.011,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-14,21.2,19.2,23.3,90.5,1007.8,16.3,171.7,1.146,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-15,23.3,18.9,28.3,80.6,1006.5,18.3,168.4,1.025,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-16,22.2,20.7,24.8,87.3,1007.3,16.5,135.1,29.411,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-17,21.9,19.7,26.3,77.4,1006.2,17.9,22.7,3.418,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-18,22.7,18.9,26.6,69.4,1005.1,18.3,145.7,0.002,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-19,20.5,19.4,22.8,94.3,1002.7,16.6,179.5,10.055,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-20,22.6,19.5,27.4,86.3,999.1,14.7,339.9,16.348,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-21,23.0,19.8,27.0,72.7,1005.0,18.5,154.2,0.246,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-22,23.0,19.6,27.8,78.2,1008.3,26.5,145.0,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-06-23,22.1,20.8,25.1,81.1,1010.5,16.2,74.3,2.097,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-24,22.7,19.6,26.0,78.1,1012.5,20.1,143.8,0.303,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-25,23.4,21.0,27.0,79.1,1013.4,18.0,156.4,18.121,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-26,24.1,20.8,27.3,73.8,1013.4,20.1,146.1,0.0,Partially cloudy,35.6841,139.809
Tokyo,2025-07-03,2021-06-27,23.8,21.8,26.1,78.6,1010.1,14.5,98.1,0.01,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-28,24.4,20.4,28.3,72.2,1006.2,16.4,62.9,0.005,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-29,22.0,19.4,27.3,89.1,1003.8,14.7,8.5,25.961,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-06-30,20.5,18.7,22.6,90.9,1012.9,11.1,71.0,19.855,"Rain, Overcast",35.6841,139.809
Tokyo,2025-07-03,2021-07-01,20.9,20.2,22.0,97.1,1013.5,14.7,75.3,60.63,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-07-02,21.2,20.3,22.0,99.9,1011.6,10.9,358.4,62.961,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-07-03,22.2,20.9,25.6,92.7,1010.5,12.8,42.2,64.675,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-07-04,20.2,19.7,20.9,98.1,1014.9,9.2,50.7,15.319,"Rain, Overcast",35.6841,139.809
Tokyo,2025-07-03,2021-07-05,22.1,20.1,24.6,95.9,1010.5,9.3,353.6,4.372,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-07-06,24.7,22.2,28.3,91.1,1009.5,9.3,204.6,0.019,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-07-07,25.7,23.2,29.6,85.3,1007.0,13.0,66.5,0.505,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-07-08,23.7,22.4,24.6,92.0,1008.4,12.7,73.0,5.996,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-07-09,23.5,22.4,24.7,99.4,1008.1,9.4,351.8,8.848,"Rain, Overcast",35.6841,139.809
Tokyo,2025-07-03,2021-07-10,27.0,23.2,32.8,85.5,1008.1,16.7,113.6,3.17,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-07-11,24.8,21.6,30.8,90.4,1011.2,13.8,96.2,19.477,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-07-12,25.6,21.2,30.8,82.5,1011.4,12.8,196.2,0.007,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-07-13,25.4,23.6,27.6,81.4,1012.7,12.9,42.2,0.104,"Rain, Partially cloudy",35.6841,139.809
Tokyo,2025-07-03,2021-07-14,25.3,23.1,28.0,82.1,1016.0,21.9,104.6,0.118,"Rain, Partially cloudy",35.6841,139.809
