ville,date_extraction,date_observation,temperature,temp_min,temp_max,humidite,pression,vent_vitesse,vent_direction,precipitation,description,latitude,longitude
Paris,2025-07-01,2021-01-01,1.7,0.1,3.9,80.3,1010.7,9.9,346.8,0.014,"Snow, Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-01-02,1.6,-1.2,4.4,84.6,1014.8,8.0,313.0,0.014,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-01-03,3.1,2.5,4.1,83.3,1014.1,15.3,34.1,0.011,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-01-04,2.9,2.5,3.5,82.1,1013.6,16.1,47.9,0.179,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-01-05,2.9,2.6,3.1,82.9,1014.7,15.0,34.7,0.007,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-01-06,3.3,2.7,4.1,83.8,1016.3,13.9,17.7,0.035,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-01-07,3.1,2.4,4.0,83.1,1017.2,12.2,320.5,0.063,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-01-08,2.6,1.0,4.3,74.0,1018.5,10.1,314.9,0.049,"Snow, Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-01-09,1.2,-0.5,4.2,79.9,1023.3,18.8,39.7,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-01-10,1.2,-0.7,4.4,82.4,1025.6,14.7,22.5,0.027,"Snow, Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-01-11,2.7,-0.1,4.9,83.1,1023.9,20.0,229.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-01-12,7.0,4.8,9.5,87.1,1016.9,20.4,263.1,5.196,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-01-13,7.9,5.6,10.0,89.8,1020.9,21.5,279.2,1.739,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-01-14,9.3,6.1,11.1,85.7,1016.8,25.8,282.4,1.438,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-01-15,2.1,0.8,3.8,73.9,1026.3,27.6,18.2,0.165,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-01-16,0.5,-0.3,3.1,80.7,1025.7,20.1,203.5,7.525,"Snow, Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-01-17,5.5,3.5,7.6,82.3,1023.7,18.4,306.0,1.782,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-01-18,4.7,2.3,7.6,80.4,1026.9,15.5,230.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-01-19,5.7,4.7,7.0,80.7,1015.9,23.3,213.3,2.032,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-01-20,9.4,6.7,12.4,60.1,1000.4,30.9,195.8,0.007,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-01-21,8.8,5.8,12.6,80.4,993.0,39.3,216.1,12.093,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-01-22,6.1,4.3,10.0,81.4,995.4,26.3,250.5,5.586,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-01-23,3.8,2.3,5.7,87.6,996.2,20.1,244.9,4.35,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-01-24,1.3,-0.6,2.7,86.0,1000.9,16.1,228.7,2.405,"Snow, Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-01-25,3.0,1.5,5.4,74.5,1008.0,23.5,307.2,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-01-26,2.4,0.6,4.3,71.3,1021.4,19.6,228.3,0.041,"Snow, Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-01-27,5.1,2.1,8.4,91.3,1015.6,18.8,214.3,3.977,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-01-28,11.6,8.4,13.9,88.6,1008.5,23.9,247.4,8.599,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-01-29,10.6,7.7,12.1,76.3,1004.7,32.6,264.2,1.591,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-01-30,10.0,7.2,13.1,86.0,997.7,18.9,210.6,10.428,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-01-31,8.3,6.4,9.5,93.9,995.8,16.1,154.9,6.985,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-02-01,8.9,6.8,9.9,82.9,995.7,18.3,290.6,0.509,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-02-02,11.3,7.0,14.6,81.8,1002.3,21.4,223.3,2.278,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-02-03,10.8,7.4,12.8,81.0,1001.5,29.6,230.4,6.818,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-02-04,8.3,5.5,11.3,84.0,1011.9,13.5,169.0,0.062,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-02-05,9.3,7.0,11.6,84.2,1011.3,11.9,200.9,0.034,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-02-06,8.2,7.5,9.2,91.7,1004.2,16.0,33.4,17.765,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-02-07,3.2,0.1,7.4,84.9,998.2,17.7,318.4,3.642,"Snow, Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-02-08,-0.6,-1.6,0.1,77.4,999.1,12.9,355.7,0.007,"Snow, Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-02-09,-2.1,-4.0,-0.8,80.9,1003.4,20.1,55.0,0.007,"Snow, Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-02-10,-3.3,-5.5,-1.1,72.6,1010.1,24.0,37.5,0.921,"Snow, Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-02-11,-3.2,-6.0,-1.0,68.4,1025.0,36.0,78.2,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-02-12,-2.5,-4.0,0.0,58.6,1026.0,31.7,69.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-02-13,-3.0,-6.0,0.1,52.4,1032.3,25.9,95.9,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-02-14,-1.3,-4.8,1.5,54.8,1032.5,19.8,137.5,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-02-15,5.5,1.5,8.9,67.5,1026.2,18.9,188.8,0.289,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-02-16,8.8,6.3,11.7,66.9,1018.3,21.1,204.8,0.158,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-02-17,9.7,7.7,13.1,79.1,1018.8,19.7,208.9,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-02-18,8.3,6.3,10.5,80.3,1011.1,18.7,198.4,4.84,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-02-19,8.7,5.2,13.0,86.5,1015.2,16.6,174.9,2.188,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-02-20,11.9,8.0,17.0,69.5,1010.6,27.7,155.1,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-02-21,12.5,8.0,17.4,60.4,1011.4,18.4,149.7,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-02-22,12.6,9.9,15.2,61.0,1017.8,11.8,177.2,0.0,Overcast,48.8572,2.34141
Paris,2025-07-01,2021-02-23,14.2,10.9,17.8,69.8,1029.1,27.4,196.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-02-24,13.8,9.7,19.3,68.4,1029.3,18.0,191.1,0.144,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-02-25,12.8,8.8,17.0,68.0,1027.7,19.5,232.8,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-02-26,9.5,6.8,11.6,67.3,1035.0,20.4,15.0,1.408,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-02-27,6.9,3.4,11.2,65.7,1038.0,21.4,41.6,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2021-02-28,6.9,3.2,11.4,66.6,1032.9,20.3,60.2,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2021-03-01,8.1,3.1,13.7,57.9,1029.0,13.8,80.1,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2021-03-02,9.9,4.1,17.0,60.3,1028.3,7.4,128.8,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-03-03,12.5,8.0,18.3,60.5,1028.0,14.0,222.8,0.032,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-03-04,9.9,6.6,11.9,79.6,1022.6,19.1,321.9,0.426,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-03-05,5.2,3.8,6.4,60.7,1026.9,21.6,43.6,0.0,Overcast,48.8572,2.34141
Paris,2025-07-01,2021-03-06,4.6,0.9,9.0,49.5,1029.5,22.3,58.8,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2021-03-07,4.3,-0.4,9.4,54.7,1024.7,17.2,27.9,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2021-03-08,3.9,-0.1,8.0,59.8,1022.8,17.5,30.1,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2021-03-09,6.9,2.1,11.7,60.1,1021.2,14.9,319.0,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-03-10,6.8,3.2,10.3,67.2,1017.8,28.5,211.4,0.674,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-03-11,10.5,7.4,14.8,74.3,1007.4,33.3,243.1,4.377,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-03-12,7.8,4.9,11.8,74.6,1012.2,26.5,236.8,1.677,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-03-13,8.2,4.6,11.1,73.0,1005.0,34.8,247.0,8.365,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-03-14,7.2,2.7,11.5,70.6,1016.3,24.2,284.9,1.761,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-03-15,8.6,6.8,10.6,76.4,1020.1,24.1,320.7,3.299,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-03-16,7.6,4.8,10.2,86.3,1027.0,25.2,301.9,1.561,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-03-17,7.4,6.0,10.1,75.2,1028.9,28.2,357.2,2.382,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-03-18,6.3,4.9,7.9,78.8,1026.1,16.7,355.8,1.102,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-03-19,6.1,4.0,8.7,65.3,1022.9,29.9,33.3,0.506,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-03-20,5.6,2.2,9.4,67.7,1029.2,17.2,20.5,0.035,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-03-21,7.4,4.0,11.8,72.9,1026.4,25.3,359.2,0.014,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-03-22,6.4,3.9,8.4,64.0,1027.2,19.3,33.8,0.007,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-03-23,8.0,1.9,14.1,60.6,1026.6,8.3,186.8,0.014,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-03-24,10.9,3.8,18.3,59.0,1023.3,15.5,218.7,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-03-25,10.1,8.2,13.9,71.8,1022.3,12.2,236.9,0.715,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-03-26,9.3,5.0,14.9,67.4,1018.4,25.0,226.6,0.893,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-03-27,8.5,4.4,12.4,65.0,1026.0,21.4,253.5,0.014,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-03-28,11.4,5.3,17.0,56.0,1029.6,19.6,213.5,0.014,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-03-29,14.1,5.9,22.6,48.0,1030.3,11.6,174.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-03-30,16.7,8.8,24.7,44.1,1028.2,11.1,145.9,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2021-03-31,17.5,9.9,25.3,48.1,1021.9,8.7,173.7,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2021-04-01,17.9,11.5,24.9,52.8,1019.7,19.3,43.2,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-04-02,10.4,6.1,14.3,62.4,1023.6,30.6,28.4,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2021-04-03,8.1,5.5,12.0,58.4,1027.0,25.6,36.7,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-04-04,7.9,3.2,13.1,64.5,1025.2,20.9,14.9,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2021-04-05,5.4,3.1,9.3,75.3,1017.8,24.8,332.5,0.027,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-04-06,3.4,-0.1,7.3,52.8,1020.0,23.0,323.4,0.446,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-04-07,4.5,-0.5,9.1,58.7,1024.2,18.4,304.5,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-04-08,8.1,4.3,13.1,52.5,1024.2,10.9,166.9,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-04-09,9.9,3.7,16.1,59.0,1015.3,17.9,219.0,2.617,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-04-10,10.4,7.7,14.4,87.8,1010.7,18.7,213.7,18.957,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-04-11,6.5,4.4,8.9,76.5,1014.7,22.6,9.0,5.024,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-04-12,6.4,1.7,11.0,62.1,1028.7,19.7,312.4,0.335,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-04-13,6.7,1.9,10.9,59.3,1032.3,18.1,39.9,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-04-14,7.2,2.9,11.0,47.9,1030.4,19.3,33.7,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-04-15,6.7,2.8,10.7,58.4,1029.2,21.3,36.5,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-04-16,7.0,2.9,10.3,54.2,1027.3,20.3,34.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-04-17,9.3,4.3,14.2,56.0,1025.1,22.0,21.7,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-04-18,9.1,4.0,13.6,60.8,1023.4,17.6,9.6,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-04-19,10.9,5.1,16.4,57.9,1020.8,10.2,9.6,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2021-04-20,13.2,7.7,18.5,50.9,1016.8,11.1,56.6,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-04-21,13.5,8.3,18.7,56.2,1016.8,17.8,39.8,0.277,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-04-22,12.0,6.1,17.4,54.7,1022.5,20.5,43.2,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-04-23,13.3,7.0,19.4,40.9,1025.4,18.0,68.9,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2021-04-24,13.8,7.0,19.9,41.7,1022.9,20.9,49.7,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-04-25,12.3,7.4,17.1,46.9,1021.9,27.2,46.6,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-04-26,12.3,5.7,18.7,44.0,1015.8,22.9,47.5,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-04-27,13.0,5.7,19.3,39.8,1008.3,16.9,29.1,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2021-04-28,13.6,7.5,20.1,48.1,1003.4,20.9,194.2,0.348,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-04-29,10.3,7.4,13.3,61.8,1008.8,14.8,338.5,0.247,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-04-30,10.5,7.9,13.4,51.9,1013.5,13.1,60.5,0.0,Overcast,48.8572,2.34141
Paris,2025-07-01,2021-05-01,9.6,8.1,11.4,62.1,1014.7,14.5,40.3,0.114,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-05-02,9.0,5.3,14.0,67.9,1020.6,12.9,310.1,0.639,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-05-03,11.5,4.9,18.0,56.3,1019.9,21.7,224.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-05-04,12.1,9.4,14.8,60.6,1007.8,27.6,247.6,0.188,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-05-05,8.9,5.8,12.4,62.3,1011.7,22.3,278.9,0.552,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-05-06,8.5,6.9,10.2,80.1,1008.4,11.5,276.4,6.616,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-05-07,10.5,5.0,15.8,60.3,1016.5,14.0,283.4,0.16,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-05-08,14.9,9.5,21.7,61.0,1012.6,21.8,196.5,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-05-09,19.1,13.9,27.1,63.0,1001.8,24.0,190.1,0.936,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-05-10,15.5,12.1,19.3,69.8,1005.0,21.6,212.8,4.025,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-05-11,12.9,9.2,15.8,72.9,1009.9,19.9,227.3,0.893,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-05-12,12.2,7.5,15.5,67.8,1011.9,15.6,195.5,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-05-13,12.3,8.3,17.1,71.3,1007.7,16.1,216.5,3.388,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-05-14,11.2,8.7,13.6,79.2,1008.7,16.3,243.9,4.942,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-05-15,11.8,9.5,16.0,80.8,1005.5,20.9,226.4,7.094,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-05-16,12.2,9.1,16.3,78.9,1003.8,31.0,234.4,4.505,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-05-17,12.6,10.5,16.1,76.0,1008.5,18.7,258.8,2.415,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-05-18,12.6,9.9,16.3,68.9,1016.1,17.5,270.4,1.334,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-05-19,12.1,9.8,15.1,72.6,1019.4,25.5,285.9,4.395,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-05-20,12.9,7.2,17.2,64.3,1020.4,27.3,219.0,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-05-21,13.8,11.0,17.3,59.4,1009.0,28.7,239.7,0.393,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-05-22,12.2,10.0,15.8,66.4,1008.8,24.5,236.1,1.948,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-05-23,12.9,8.6,17.6,64.6,1014.7,20.1,224.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-05-24,11.6,9.5,14.8,72.7,1009.6,22.7,219.9,2.724,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-05-25,11.5,7.6,15.5,70.1,1018.4,24.4,256.7,2.431,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-05-26,12.3,9.8,15.4,75.1,1016.3,20.9,260.1,8.843,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-05-27,14.9,8.4,21.0,60.8,1020.5,7.7,333.7,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-05-28,16.9,10.9,23.0,57.5,1021.6,15.7,61.2,0.014,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-05-29,17.9,11.8,23.1,54.4,1023.2,17.0,56.5,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-05-30,18.4,12.6,23.4,50.4,1023.4,16.7,48.8,0.007,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-05-31,19.5,13.9,24.4,42.7,1019.0,18.5,88.8,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2021-06-01,21.3,13.7,27.8,45.2,1012.9,14.5,91.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-06-02,21.9,16.6,26.6,64.9,1012.5,19.2,196.0,0.788,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-06-03,21.9,18.0,27.6,68.4,1018.7,15.6,220.1,0.816,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-06-04,18.1,15.9,21.4,83.2,1020.8,15.6,331.2,31.991,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-06-05,16.2,13.2,19.4,76.1,1024.3,17.4,333.1,0.007,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-06-06,17.7,12.0,22.4,60.6,1024.6,15.2,12.4,0.014,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-06-07,19.1,13.2,23.9,60.5,1023.3,13.9,7.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-06-08,20.1,14.6,25.7,60.2,1023.0,13.2,0.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-06-09,21.8,15.3,27.7,53.8,1022.4,13.6,17.6,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-06-10,22.5,17.5,27.2,56.2,1021.6,15.9,347.8,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-06-11,21.8,16.2,26.4,62.6,1021.0,13.7,346.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-06-12,20.0,16.8,23.3,69.7,1023.3,14.1,345.5,0.014,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-06-13,21.1,15.2,26.7,52.7,1025.6,18.6,60.7,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2021-06-14,23.7,15.3,30.6,44.8,1020.4,14.9,15.3,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2021-06-15,24.2,18.2,29.5,54.8,1018.8,11.1,349.4,0.021,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-06-16,26.5,19.6,32.6,53.7,1012.4,12.7,159.0,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-06-17,23.5,19.2,28.0,71.4,1010.5,28.7,213.3,21.077,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-06-18,22.2,18.8,25.9,76.5,1011.9,24.9,197.7,2.802,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-06-19,20.8,17.6,26.4,80.3,1012.7,23.3,5.8,17.072,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-06-20,20.1,15.8,24.5,76.2,1008.0,13.8,170.2,2.072,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-06-21,20.5,17.0,25.3,68.5,1007.3,20.0,214.9,0.32,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-06-22,16.0,13.7,18.8,84.6,1013.2,21.3,35.3,13.985,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-06-23,14.4,13.3,16.0,82.1,1020.5,17.9,22.3,0.0,Overcast,48.8572,2.34141
Paris,2025-07-01,2021-06-24,16.1,12.9,21.0,65.4,1021.6,14.3,346.5,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-06-25,16.6,10.9,20.6,72.7,1020.0,12.9,261.0,4.674,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-06-26,18.0,15.5,21.7,83.7,1017.2,12.2,97.9,3.439,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-06-27,19.7,17.2,23.6,78.1,1013.4,12.5,128.7,1.798,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-06-28,19.7,16.6,24.2,74.0,1013.6,14.1,217.3,1.157,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-06-29,16.1,13.4,18.9,76.9,1014.0,10.4,272.2,2.329,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-06-30,15.7,13.9,17.5,81.3,1016.2,16.3,320.0,2.544,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-07-01,18.0,13.3,22.9,69.5,1018.5,12.1,315.8,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-07-02,21.5,15.6,26.6,64.6,1017.0,11.6,164.8,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-07-03,21.0,18.2,23.5,67.8,1014.3,14.4,219.4,0.0,Overcast,48.8572,2.34141
Paris,2025-07-01,2021-07-04,18.7,16.4,22.2,79.3,1011.1,19.4,238.8,7.909,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-07-05,18.4,14.9,21.7,74.8,1008.6,18.7,219.2,2.204,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-07-06,19.4,16.3,22.8,60.7,1007.6,26.3,226.0,0.014,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-07-07,18.8,14.7,22.8,62.3,1015.0,16.2,225.0,0.068,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2021-07-08,18.7,14.1,22.2,62.4,1021.2,12.8,282.2,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-07-09,18.9,15.3,21.9,66.4,1022.7,9.4,263.7,0.0,Overcast,48.8572,2.34141
Paris,2025-07-01,2021-07-10,18.0,16.3,19.7,72.6,1017.2,15.6,249.3,0.308,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-07-11,18.9,14.8,23.4,72.9,1016.2,9.3,193.0,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2021-07-12,18.7,16.7,23.5,80.3,1009.9,17.0,181.3,6.781,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-07-13,17.2,16.3,18.5,89.8,1011.8,16.5,324.6,32.592,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2021-07-14,17.7,15.5,20.7,79.1,1015.9,22.9,335.8,10.732,"Rain, Overcast",48.8572,2.34141
